E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,9.42905,0,0,14127e-8,14127e-8,0,116
0.01142761,9.42053,0,0,19172e-8,19172e-8,0,108.5
0.01221612,9.41062,0,0,25877e-8,25877e-8,0,101.5
0.01305903,9.39906,0,0,34738e-8,34738e-8,0,94.94
0.0139601,9.38551,0,0,46384e-8,46384e-8,0,88.81
0.01492335,9.36957,0,0,61603e-8,61603e-8,0,83.08
0.01595306,9.3507,0,0,81382e-8,81382e-8,0,77.72
0.01705382,9.32824,0,0,0.0010694,0.0010694,0,72.7
0.01823053,9.30127,0,0,0.001398,0.001398,0,68.01
0.01948844,9.26856,0,0,0.001818,0.001818,0,63.62
0.02083314,9.22834,0,0,0.002352,0.002352,0,59.51
0.02227063,9.17803,0,0,0.0030271,0.0030271,0,55.67
0.0238073,9.11359,0,0,0.0038762,0.0038762,0,52.08
0.02545001,9.02823,0,0,0.0049383,0.0049383,0,48.72
0.02720606,8.90939,0,0,0.0062598,0.0062598,0,45.57
0.02908327,8.73001,0,0,0.0078952,0.0078952,0,42.63
0.03109002,8.41542,0,0,0.0099085,0.0099085,0,39.88
0.03323523,7.60473,0,0,0.012374,0.012374,0,37.31
0.033908,6.89881,0,0,0.013215,0.013215,0,36.56
0.034427,5.21284,0,0,0.013886,0.013886,0,36.01
0.0345654,3.01476,0,0,0.014069,0.014069,0,35.87
0.034773,5.60428,4.4077,111400,0.014345,111400,0,35.66
0.035292,7.86368,3.936,98018,0.015049,98018,0,35.13
0.03552846,8.34078,3.7403,92523,0.015377,92523,0,34.9
0.03797993,9.99065,2.2468,51992,0.019015,51992,0,32.64
0.04060054,10.1319,1.4413,31199,0.023402,31199,0,30.54
0.04340198,10.0332,1.0503,21267,0.028661,21267,0,28.57
0.04639671,9.89691,0.85004,16102,0.034936,16102,0,26.72
0.04959809,9.75735,0.74921,13276,0.042383,13276,0,25
0.05302035,9.61388,0.70691,11718,0.051176,11718,0,23.38
0.05667876,9.44458,0.70362,10910,0.061505,10910,0,21.87
0.059094,9.26972,0.7168,10661,0.068837,10661,0,20.98
0.0599985,9.10085,0.72413,10607,0.071685,10607,0,20.66
0.0602397,8.92474,0.72628,10596,0.072454,10596,0,20.58
0.06058959,9.07958,1.0619,15404,0.073576,15404,0,20.46
0.0606015,9.0835,1.0621,15403,0.073615,15403,0,20.46
0.061506,9.20754,1.0777,15399,0.076555,15399,0,20.16
0.06477028,9.2831,1.1418,15493,0.087612,15493,0,19.14
0.06923942,9.29671,1.2446,15797,0.10385,15797,0,17.91
0.07401695,9.30317,1.3647,16205,0.12254,16205,0,16.75
0.07912411,9.31776,1.4997,16658,0.14394,16658,0,15.67
0.08458368,9.3468,1.6471,17114,0.16833,17114,0,14.66
0.09041995,9.39422,1.8036,17531,0.19598,17531,0,13.71
0.09665893,9.46274,1.9656,17872,0.22717,17872,0,12.83
0.1033284,9.55397,2.1285,18104,0.26217,18104,0,12
0.1104581,9.66065,2.2874,18200,0.30126,18200,0,11.22
0.1180797,9.79749,2.4371,18139,0.34469,18139,0,10.5
0.1262272,9.95464,2.5726,17912,0.3927,17912,0,9.822
0.1349368,10.129,2.6893,17516,0.44551,17516,0,9.188
0.1442475,10.3167,2.7827,16955,0.5033,16956,0,8.595
0.1542005,10.5109,2.8469,16226,0.56622,16227,0,8.04
0.1648404,10.7029,2.8809,15360,0.63439,15361,0,7.521
0.1762144,10.8847,2.8854,14391,0.70785,14392,0,7.036
0.1883732,11.0503,2.8628,13356,0.78662,13357,0,6.582
0.2013709,11.1902,2.8158,12289,0.87064,12290,0,6.157
0.2152655,11.2992,2.748,11219,0.9598,11220,0,5.76
0.2301188,11.371,2.6634,10172,1.0539,10173,0,5.388
0.245997,11.3988,2.5655,9165.7,1.1527,9166.9,0,5.04
0.2629708,11.3743,2.4579,8214.5,1.2558,8215.8,0,4.715
0.2811158,11.2871,2.3437,7327.3,1.3629,7328.7,0,4.41
0.3005128,11.1216,2.2258,6509.6,1.4735,6511.1,0,4.126
0.3212482,10.854,2.1067,5763.4,1.5871,5765,0,3.859
0.3434143,10.444,1.9881,5088.1,1.703,5089.8,0,3.61
0.3671099,9.81571,1.8718,4481.1,1.8206,4482.9,0,3.377
0.3924405,8.80332,1.7587,3938.6,1.9391,3940.5,0,3.159
0.4195189,6.92604,1.6498,3456.2,2.0578,3458.3,0,2.955
0.44639,1.92843,1.5526,3056.8,2.1677,3059,0,2.777
0.4484657,0.987301,1.5455,3028.8,2.1759,3031,0,2.765
0.45227,1.76894,1.5327,2978.3,2.1907,2980.5,0,2.741
0.4532225,2.96272,1.5295,2965.9,2.1944,2968.1,0,2.736
0.4550445,8.18637,1.5234,2942.3,2.2015,2944.5,0,2.725
0.4577775,3.90944,11.107,21324,2.212,21326,0,2.708
0.4591925,3.08146,11.064,21175,2.2174,21177,0,2.7
0.4610385,4.1943,11.008,20984,2.2244,20986,0,2.689
0.4638075,0.365275,15.678,29708,2.2349,29710,0,2.673
0.46461,0.404249,15.643,29591,2.2379,29593,0,2.669
0.47073,3.83984,15.387,28727,2.2607,28729,0,2.634
0.4794098,6.44177,15.035,27563,2.2925,27565,0,2.586
0.5124891,11.0633,13.816,23693,2.4068,23695,0,2.419
0.5478508,13.0866,12.665,20317,2.5179,20320,0,2.263
0.552426,13.1659,12.526,19928,2.5315,19931,0,2.244
0.5608815,12.8802,12.274,19233,2.5562,19236,0,2.211
0.5631363,12.1445,12.208,19053,2.5627,19056,0,2.202
0.5665185,13.1577,13.763,21351,2.5723,21354,0,2.189
0.574974,14.27,13.515,20658,2.596,20661,0,2.156
0.5856525,15.0556,13.211,19825,2.6251,19828,0,2.117
0.6260625,16.9001,12.153,17060,2.7274,17063,0,1.98
0.6692609,18.1505,11.157,14652,2.824,14655,0,1.853
0.7154399,19.0837,10.224,12559,2.9142,12562,0,1.733
0.7648052,19.8089,9.3601,10756,2.9972,10759,0,1.621
0.8175768,20.3785,8.5328,9172.5,3.0725,9175.6,0,1.516
0.8739896,20.8094,7.7655,7808.9,3.1393,7812,0,1.419
0.9342948,21.1416,7.064,6644.9,3.1973,6648.1,0,1.327
0.9987612,21.4337,6.4217,5650.9,3.2459,5654.1,0,1.241
1.067676,21.6411,5.7774,4755.7,3.2849,4759,0,1.161
1.141345,21.7616,5.1954,4000.6,3.3139,4003.9,0,1.086
1.220098,21.8304,4.6702,3364.1,3.3329,3367.4,0,1.016
1.304285,21.8617,4.1983,2828.9,3.3419,2832.2,0,0.9506
1.394281,21.8659,3.7746,2379.3,3.3407,2382.6,0,0.8892
1.490486,21.8498,3.3947,2001.7,3.3297,2005,0,0.8318
1.593329,21.8189,3.0542,1684.7,3.3089,1688,0,0.7781
1.703269,21.7801,2.7492,1418.6,3.2788,1421.9,0,0.7279
1.820795,21.7335,2.4762,1195.2,3.2397,1198.4,0,0.6809
1.94643,21.6786,2.2158,1000.5,3.192,1003.7,0,0.637
2.080733,21.6125,1.9839,837.97,3.1364,841.11,0,0.5959
2.224304,21.5408,1.7785,702.72,3.0733,705.79,0,0.5574
2.377781,21.4645,1.5901,587.72,3.0033,590.72,0,0.5214
2.541848,21.3815,1.4215,491.51,2.9272,494.44,0,0.4878
2.717235,21.2933,1.272,411.44,2.8457,414.29,0,0.4563
2.904724,21.2005,1.1394,344.73,2.7593,347.49,0,0.4268
3.10515,21.1027,1.0116,286.33,2.6689,289,0,0.3993
3.319406,20.9847,0.89095,235.89,2.575,238.46,0,0.3735
3.548445,20.8432,0.78546,194.54,2.4786,197.02,0,0.3494
3.793288,20.6701,0.69316,160.6,2.3801,162.98,0,0.3269
4.055024,20.4452,0.61232,132.71,2.2803,134.99,0,0.3058
4.334821,20.1195,0.54145,109.78,2.1798,111.96,0,0.286
4.633924,19.5302,0.47926,90.896,2.0792,92.975,0,0.2676
4.867072,18.3295,0.43839,79.162,2.0055,81.168,0,0.2547
4.941568,16.8446,0.42651,75.855,1.9827,77.838,0,0.2509
4.953664,16.1067,0.42463,75.337,1.9791,77.316,0,0.2503
4.961434,15.0532,0.42343,75.006,1.9767,76.983,0,0.2499
4.991232,16.8795,3.9516,695.81,1.9678,697.78,622.1,0.2484
5.065728,18.5331,3.8444,666.98,1.9457,668.93,596.2,0.2448
5.295467,19.9941,3.55,589.19,1.8799,591.07,526.7,0.2341
5.660855,20.8781,3.1852,494.51,1.7822,496.29,442.6,0.219
6.051453,21.3665,2.8699,416.81,1.6864,418.5,373.7,0.2049
6.469004,21.6932,2.5886,351.68,1.5928,353.27,315.8,0.1917
6.915365,21.9215,2.3196,294.79,1.5018,296.29,264.9,0.1793
7.392525,22.0793,2.076,246.81,1.4137,248.22,221.9,0.1677
7.902609,22.1897,1.8566,206.48,1.3288,207.81,185.7,0.1569
8.44789,22.2671,1.6599,172.69,1.2471,173.94,155.3,0.1468
9.030794,22.3223,1.4823,144.26,1.1689,145.43,129.8,0.1373
9.653919,22.3587,1.319,120.08,1.0942,121.17,108.2,0.1284
10.32004,22.4196,1.1692,99.571,1.0233,100.59,89.79,0.1201
11.03212,22.425,1.033,82.293,0.95597,83.249,74.26,0.1124
11.79334,22.4203,0.9125,68.002,0.89237,68.894,61.42,0.1051
12.60708,22.4091,0.80612,56.196,0.83244,57.028,50.8,0.09834
13.47697,22.3936,0.71218,46.444,0.77613,47.22,42.02,0.092
14.40688,22.3754,0.62924,38.386,0.72338,39.109,34.75,0.08606
15.40095,22.3555,0.55599,31.728,0.67409,32.402,28.74,0.0805
16.46362,22.3348,0.49128,26.226,0.62815,26.854,23.77,0.07531
17.59961,22.3139,0.43414,21.679,0.58545,22.264,19.66,0.07045
18.81398,22.2934,0.38365,17.922,0.54584,18.468,16.26,0.0659
20.11215,22.2735,0.33906,14.816,0.5092,15.325,13.45,0.06165
21.49988,22.2547,0.29966,12.25,0.47537,12.725,11.12,0.05767
22.98338,22.2365,0.2632,10.064,0.4442,10.508,9.136,0.05395
24.56923,22.2186,0.23115,8.2686,0.41554,8.6841,7.503,0.05046
26.2645,22.2014,0.20302,6.7934,0.38923,7.1826,6.162,0.04721
28.07676,22.1864,0.17732,5.5507,0.36511,5.9158,5.035,0.04416
30.01405,22.1708,0.1546,4.5269,0.34305,4.87,4.107,0.04131
32.08502,22.1559,0.13479,3.6921,0.32288,4.015,3.35,0.03864
34.29889,22.142,0.11752,3.0113,0.30447,3.3158,2.733,0.03615
36.66551,22.1289,0.10247,2.4561,0.28768,2.7438,2.229,0.03381
39.19543,22.1169,0.089345,2.0034,0.27237,2.2758,1.819,0.03163
41.89992,22.1058,0.077906,1.6341,0.25842,1.8925,1.483,0.02959
44.79101,22.0957,0.067933,1.3329,0.24571,1.5786,1.21,0.02768
47.88159,22.0863,0.059238,1.0873,0.23413,1.3214,0.9871,0.02589
51.18542,22.0779,0.051657,0.88697,0.22357,1.1105,0.8052,0.02422
54.71721,22.0701,0.045047,0.72355,0.21393,0.93748,0.6568,0.02266
58.4927,22.0631,0.039284,0.59026,0.20512,0.79538,0.5358,0.0212
62.5287,22.0568,0.034259,0.48153,0.19706,0.67859,0.437,0.01983
66.84318,22.051,0.029877,0.39284,0.18966,0.5825,0.3565,0.01855
71.45536,22.0458,0.026057,0.32048,0.18285,0.50333,0.2908,0.01735
76.38578,22.0411,0.022725,0.26146,0.17657,0.43803,0.2372,0.01623
81.6564,22.0369,0.019787,0.21297,0.17076,0.38373,0.1932,0.01518
87.29069,22.0331,0.017165,0.17282,0.16536,0.33818,0.1568,0.0142
93.31374,22.0297,0.014891,0.14025,0.16033,0.30058,0.1272,0.01329
99.75239,22.0266,0.012918,0.11382,0.15561,0.26943,0.1033,0.01243
106.6353,22.0237,0.011207,0.092368,0.15118,0.24355,0.0838,0.01163
113.9931,22.0212,0.0097228,0.074961,0.14699,0.22195,0.068,0.01088
121.8587,22.0189,0.0084351,0.060836,0.14302,0.20386,0.05519,0.01017
130.2669,22.0169,0.007318,0.049372,0.13923,0.1886,0.04478,0.009518
139.2553,22.015,0.0063489,0.040069,0.1356,0.17567,0.03634,0.008903
148.864,22.0134,0.0055082,0.03252,0.13211,0.16463,0.02949,0.008329
159.1356,22.0119,0.0047789,0.026393,0.12875,0.15514,0.02394,0.007791
170.1159,22.0106,0.0041462,0.02142,0.12549,0.14691,0.01942,0.007288
181.8539,22.0094,0.0035972,0.017385,0.12232,0.1397,0.01576,0.006818
194.4018,22.0084,0.003121,0.01411,0.11924,0.13335,0.01279,0.006378
207.8156,22.0075,0.0027079,0.011452,0.11623,0.12768,0.01038,0.005966
222.1548,22.0066,0.0023494,0.0092946,0.11328,0.12257,0.008425,0.005581
237.4835,22.0059,0.0020384,0.0075438,0.11038,0.11792,0.006837,0.005221
253.8699,22.0052,0.0017686,0.0061229,0.10754,0.11366,0.005548,0.004884
271.3869,22.0046,0.0015346,0.0049696,0.10475,0.10972,0.004503,0.004569
290.1126,22.0041,0.0013315,0.0040336,0.102,0.10603,0.003654,0.004274
310.1304,22.0037,0.0011553,0.0032739,0.099285,0.10256,0.002965,0.003998
331.5294,22.0032,0.0010024,0.0026573,0.096615,0.099272,0.002406,0.00374
354.4049,22.0029,86974e-8,0.0021568,0.093982,0.096139,0.001953,0.003498
378.8588,22.0025,75465e-8,0.0017506,0.091387,0.093138,0.001585,0.003273
405.0001,22.0023,6548e-7,0.0014209,0.088829,0.09025,0.001286,0.003061
432.9451,22.002,56816e-8,0.0011534,0.086308,0.087461,0.001044,0.002864
