E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.008428,12.981,0,0,81435e-9,81435e-9,0,147.1
0.008557,12.9472,0,0,8765e-8,8765e-8,0,144.9
0.0085914,12.9206,0,0,89365e-9,89365e-9,0,144.3
0.008643,12.9376,0.044183,1353.5,91985e-9,1353.5,0,143.5
0.008772,12.9409,0.043243,1305.3,98782e-9,1305.3,0,141.3
0.009212,12.8773,0.040279,1157.7,12479e-8,1157.7,0,134.6
0.009353,12.8122,0.039401,1115.4,1341e-7,1115.4,0,132.6
0.0093906,12.7429,0.039172,1104.5,13667e-8,1104.5,0,132
0.009447,12.8081,0.16984,4760.4,14058e-8,4760.4,0,131.2
0.009588,12.8578,0.16622,4590.3,15074e-8,4590.3,0,129.3
0.01069,12.837,0.14498,3591.1,24963e-8,3591.1,0,116
0.01142761,12.7683,0.14004,3244.6,33785e-8,3244.6,0,108.5
0.01221612,12.678,0.14113,3058.9,45491e-8,3058.9,0,101.5
0.01305903,12.5663,0.14746,2989.9,60942e-8,2989.9,0,94.94
0.0139601,12.4303,0.15886,3013.2,8123e-7,3013.2,0,88.81
0.01492335,12.265,0.17558,3115.2,0.0010773,3115.2,0,83.08
0.01595306,12.0622,0.19819,3289.4,0.0014217,3289.4,0,77.72
0.01705382,11.8097,0.22759,3533.6,0.0018668,3533.6,0,72.7
0.01823053,11.4875,0.26496,3848.2,0.0024393,3848.2,0,68.01
0.01948844,11.061,0.31175,4235.6,0.0031717,4235.6,0,63.62
0.02083314,10.462,0.36973,4699.1,0.004104,4699.1,0,59.51
0.02227063,9.52814,0.44091,5242.1,0.0052846,5242.1,0,55.67
0.0238073,7.69941,0.52762,5868.1,0.0067723,5868.1,0,52.08
0.024892,4.2122,0.5954,6333.4,0.007971,6333.4,0,49.81
0.025273,0.441891,0.6205,6500.8,0.0084223,6500.8,0,49.06
0.0253746,6.107,0.6273,6545.8,0.0085454,6545.8,0,48.86
0.02545001,3.53795,11.903,123840,0.0086374,123840,0,48.72
0.025527,0.0875725,11.837,122780,0.0087321,122780,0,48.57
0.025908,5.18255,11.522,117750,0.0092103,117750,0,47.86
0.02720606,10.2633,10.564,102810,0.010964,102810,0,45.57
0.02908327,13.005,9.3993,85574,0.013852,85574,0,42.63
0.03109002,14.5382,8.2623,70367,0.017418,70367,0,39.88
0.03323523,15.3677,7.2428,57703,0.0218,57703,0,37.31
0.03552846,15.7615,6.4036,47723,0.027159,47723,0,34.9
0.03797993,15.8784,5.7661,40199,0.033679,40199,0,32.64
0.03822,15.8782,5.7162,39601,0.034363,39601,0,32.44
0.038805,15.8646,5.6032,38233,0.036061,38233,0,31.95
0.038961,15.8469,5.5751,37888,0.036522,37888,0,31.82
0.039195,15.861,5.5671,37608,0.03722,37608,0,31.63
0.03978,15.8659,5.4739,36435,0.038999,36435,0,31.17
0.04060054,15.8529,5.3603,34958,0.041575,34958,0,30.54
0.04340198,15.7544,5.1021,31126,0.051089,31126,0,28.57
0.04639671,15.6225,4.9983,28525,0.062497,28525,0,26.72
0.04959809,15.5046,5.018,26789,0.07611,26789,0,25
0.05302035,15.409,5.1339,25638,0.092277,25638,0,23.38
0.05667876,15.3482,5.3289,24895,0.11138,24895,0,21.87
0.06058959,15.3299,5.585,24407,0.13386,24407,0,20.46
0.06477028,15.3572,5.8872,24067,0.16016,24067,0,19.14
0.06923942,15.4298,6.2227,23796,0.19081,23796,0,17.91
0.07401695,15.5456,6.5815,23544,0.22634,23544,0,16.75
0.07912411,15.7156,6.9551,23275,0.26735,23275,0,15.67
0.08458368,15.9045,7.3372,22968,0.31445,22968,0,14.66
0.09041995,16.12,7.7227,22615,0.36828,22615,0,13.71
0.09665893,16.3527,8.1079,22210,0.42953,22210,0,12.83
0.1,19.0901,8.3031,21985,0.46374,21986,0,12.4
0.1005,19.1079,8.3317,21951,0.46895,21951,0,12.34
0.1010025,19.1257,8.3603,21917,0.47421,21917,0,12.28
0.10150751,19.1434,8.3888,21882,0.47951,21883,0,12.21
0.10201505,19.1611,8.4173,21847,0.48487,21848,0,12.15
0.10252513,19.1787,8.4458,21812,0.49027,21813,0,12.09
0.10303775,19.1962,8.4743,21777,0.49572,21777,0,12.03
0.10355294,19.2136,8.5028,21741,0.50122,21742,0,11.97
0.1040707,19.2309,8.5312,21705,0.50677,21706,0,11.91
0.10459106,19.2481,8.5596,21669,0.51237,21670,0,11.85
0.10511401,19.2651,8.588,21633,0.51802,21634,0,11.8
0.10563958,19.2821,8.6164,21597,0.52372,21597,0,11.74
0.10616778,19.2988,8.6447,21560,0.52947,21560,0,11.68
0.10669862,19.3154,8.6731,21523,0.53528,21523,0,11.62
0.10723211,19.3318,8.7014,21486,0.54113,21486,0,11.56
0.10776827,19.348,8.7296,21448,0.54703,21449,0,11.5
0.10830712,19.3639,8.7579,21411,0.55299,21411,0,11.45
0.10884865,19.3797,8.7861,21373,0.559,21373,0,11.39
0.10939289,19.3951,8.8143,21335,0.56506,21335,0,11.33
0.10993986,19.4103,8.8425,21296,0.57117,21297,0,11.28
0.11048956,19.4252,8.8707,21258,0.57734,21258,0,11.22
0.11104201,19.4397,8.8988,21219,0.58355,21220,0,11.17
0.11159722,19.4539,8.9269,21180,0.58983,21181,0,11.11
0.1121552,19.4677,8.955,21141,0.59615,21142,0,11.05
0.11271598,19.4811,8.983,21102,0.60253,21103,0,11
0.11327956,19.494,9.011,21062,0.60897,21063,0,10.94
0.11384596,19.5065,9.039,21023,0.61546,21023,0,10.89
0.11441519,19.5185,9.067,20983,0.622,20984,0,10.84
0.11498726,19.5299,9.095,20943,0.6286,20944,0,10.78
0.1155622,19.5408,9.1229,20903,0.63526,20903,0,10.73
0.11614001,19.551,9.1508,20862,0.64197,20863,0,10.68
0.11672071,19.5605,9.1787,20822,0.64873,20822,0,10.62
0.11730431,19.5699,9.2065,20781,0.65556,20782,0,10.57
0.11789083,19.578,9.2343,20740,0.66244,20741,0,10.52
0.11848029,19.5852,9.2621,20699,0.66937,20700,0,10.46
0.11907269,19.5916,9.2899,20658,0.67637,20659,0,10.41
0.11966805,19.597,9.3177,20616,0.68342,20617,0,10.36
0.12026639,19.6013,9.3454,20575,0.69053,20576,0,10.31
0.12086772,19.6046,9.3731,20533,0.6977,20534,0,10.26
0.12147206,19.6066,9.4008,20491,0.70492,20492,0,10.21
0.12207942,19.6074,9.4284,20449,0.71221,20450,0,10.16
0.12268982,19.6068,9.456,20407,0.71955,20408,0,10.11
0.12330327,19.6047,9.4836,20365,0.72696,20366,0,10.06
0.12391979,19.601,9.5112,20323,0.73442,20323,0,10.01
0.12453939,19.5955,9.5388,20280,0.74194,20281,0,9.955
0.12516208,19.5881,9.5663,20238,0.74952,20238,0,9.906
0.12578789,19.5786,9.5939,20195,0.75717,20196,0,9.857
0.12641683,19.5668,9.6214,20152,0.76487,20153,0,9.808
0.12704892,19.5526,9.6488,20109,0.77264,20110,0,9.759
0.12768416,19.5357,9.6763,20066,0.78046,20067,0,9.71
0.12832258,19.5159,9.7037,20023,0.78835,20023,0,9.662
0.12896419,19.4927,9.7312,19979,0.7963,19980,0,9.614
0.12960902,19.466,9.7586,19936,0.80431,19937,0,9.566
0.13025706,19.4354,9.7859,19892,0.81238,19893,0,9.518
0.13090835,19.4003,9.8133,19849,0.82052,19850,0,9.471
0.13156289,19.3604,9.8407,19805,0.82872,19806,0,9.424
0.1322207,19.315,9.868,19761,0.83698,19762,0,9.377
0.13288181,19.2636,9.8953,19717,0.84531,19718,0,9.33
0.13354621,19.2052,9.9226,19673,0.85369,19674,0,9.284
0.13421395,19.139,9.9499,19629,0.86215,19630,0,9.238
0.13488502,19.064,9.9772,19585,0.87067,19586,0,9.192
0.13555944,18.9787,10.004,19541,0.87925,19542,0,9.146
0.13623724,18.8818,10.032,19497,0.88789,19498,0,9.101
0.13691842,18.7711,10.059,19453,0.8966,19453,0,9.055
0.13760302,18.6444,10.086,19408,0.90538,19409,0,9.01
0.13829103,18.4986,10.113,19364,0.91422,19365,0,8.965
0.13898249,18.33,10.141,19319,0.92313,19320,0,8.921
0.1396774,18.1334,10.168,19275,0.9321,19276,0,8.876
0.14037579,17.9023,10.195,19230,0.94114,19231,0,8.832
0.14107766,17.6275,10.222,19185,0.95025,19186,0,8.788
0.14178305,17.2961,10.249,19141,0.95942,19142,0,8.745
0.14249197,16.8889,10.277,19096,0.96866,19097,0,8.701
0.14320443,16.3762,10.304,19051,0.97797,19052,0,8.658
0.14392045,15.708,10.331,19006,0.98735,19007,0,8.615
0.14464005,14.7917,10.358,18962,0.99679,18963,0,8.572
0.14536325,13.4255,10.385,18917,1.0063,18918,0,8.529
0.14609007,11.0209,10.412,18872,1.0159,18873,0,8.487
0.14682052,3.47099,10.44,18827,1.0255,18828,0,8.445
0.14695355,-3.34446,10.444,18819,1.0273,18820,0,8.437
0.14704645,-3.13135,26.773,48209,1.0285,48210,0,8.432
0.14755462,10.5112,26.136,46899,1.0352,46900,0,8.403
0.14829239,15.5232,25.261,45104,1.045,45105,0,8.361
0.14903386,18.2741,24.438,43418,1.0549,43419,0,8.319
0.14977903,20.1565,23.664,41833,1.0648,41834,0,8.278
0.15052792,21.5618,22.936,40345,1.0748,40346,0,8.237
0.15128056,22.6604,22.252,38946,1.0849,38948,0,8.196
0.15203696,23.5434,21.608,37632,1.095,37633,0,8.155
0.15279715,24.2662,21.004,36397,1.1052,36398,0,8.114
0.15356113,24.8653,20.435,35236,1.1155,35237,0,8.074
0.15432894,25.3661,19.901,34144,1.1258,34145,0,8.034
0.15510058,25.7872,19.399,33118,1.1362,33119,0,7.994
0.15587609,26.1426,18.928,32152,1.1467,32153,0,7.954
0.15665547,26.4432,18.485,31244,1.1573,31245,0,7.914
0.15743875,26.6977,18.07,30390,1.1679,30391,0,7.875
0.15822594,26.9127,17.68,29586,1.1786,29587,0,7.836
0.15901707,27.094,17.314,28829,1.1894,28831,0,7.797
0.15981215,27.246,16.97,28117,1.2002,28118,0,7.758
0.16061121,27.3723,16.648,27446,1.2111,27448,0,7.72
0.16141427,27.4756,16.347,26815,1.2221,26816,0,7.681
0.16222134,27.5581,16.054,26203,1.2332,26204,0,7.643
0.16303245,27.6224,15.784,25634,1.2443,25635,0,7.605
0.16384761,27.673,15.536,25107,1.2555,25108,0,7.567
0.16466685,27.7135,15.31,24618,1.2668,24620,0,7.529
0.16549018,27.7462,15.103,24164,1.2781,24166,0,7.492
0.16631763,27.7731,14.913,23741,1.2896,23743,0,7.455
0.16714922,27.7956,14.738,23347,1.3011,23348,0,7.418
0.16798497,27.815,14.578,22978,1.3126,22979,0,7.381
0.16882489,27.8322,14.43,22632,1.3243,22634,0,7.344
0.16966902,27.848,14.295,22308,1.336,22309,0,7.307
0.17051736,27.8629,14.17,22003,1.3478,22005,0,7.271
0.17136995,27.8775,14.055,21717,1.3597,21718,0,7.235
0.1722268,27.8921,13.95,21446,1.3716,21447,0,7.199
0.17308793,27.9072,13.852,21190,1.3836,21192,0,7.163
0.17395337,27.9231,13.763,20948,1.3957,20950,0,7.127
0.17482314,27.9398,13.68,20719,1.4079,20720,0,7.092
0.17569726,27.9578,13.604,20501,1.4202,20503,0,7.057
0.17657574,27.9771,13.531,20290,1.4325,20292,0,7.022
0.17745862,27.9983,13.428,20036,1.4449,20037,0,6.987
0.17834591,28.0193,13.33,19791,1.4574,19792,0,6.952
0.17923764,28.0402,13.237,19555,1.4699,19556,0,6.917
0.18013383,28.0611,13.148,19326,1.4825,19328,0,6.883
0.1810345,28.0821,13.062,19105,1.4952,19106,0,6.849
0.18193967,28.1031,12.981,18891,1.508,18892,0,6.815
0.18284937,28.1242,12.902,18683,1.5209,18685,0,6.781
0.18376362,28.1455,12.826,18481,1.5338,18483,0,6.747
0.18468244,28.1669,12.754,18285,1.5468,18287,0,6.713
0.18560585,28.1885,12.684,18094,1.5599,18096,0,6.68
0.18653388,28.2102,12.616,17908,1.573,17910,0,6.647
0.18746655,28.2321,12.551,17727,1.5863,17728,0,6.614
0.18840388,28.2542,12.487,17550,1.5996,17551,0,6.581
0.1893459,28.2763,12.426,17377,1.613,17378,0,6.548
0.19029263,28.2986,12.367,17208,1.6264,17209,0,6.515
0.19124409,28.321,12.309,17042,1.64,17044,0,6.483
0.19220031,28.3435,12.253,16880,1.6536,16882,0,6.451
0.19316131,28.3661,12.198,16721,1.6673,16723,0,6.419
0.19412712,28.3888,12.145,16566,1.6811,16567,0,6.387
0.19509776,28.4115,12.093,16413,1.6949,16414,0,6.355
0.19607325,28.4343,12.043,16263,1.7088,16264,0,6.323
