E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.006594833,4.82558,0,0,13816e-9,13816e-9,0,188
0.006695774,4.59453,0,0,14971e-9,14971e-9,0,185.2
0.006722692,4.41601,0,0,15292e-9,15292e-9,0,184.4
0.006763068,4.50917,0.28287,17960,15782e-9,17960,0,183.3
0.00686401,4.44636,0.2741,17147,17059e-9,17147,0,180.6
0.006871351,4.43283,0.27348,17090,17155e-9,17090,0,180.4
0.006976524,3.99241,0.26479,16297,18575e-9,16297,0,177.7
0.007004571,3.43742,0.26254,16094,18968e-9,16094,0,177
0.00704664,4.02391,1.3562,82638,1957e-8,82638,0,175.9
0.007151814,4.52865,1.316,79014,21138e-9,79014,0,173.4
0.01069,3.69822,1.9224,77220,15426e-8,77220,0,116
0.01142761,3.35022,2.4517,92123,2105e-7,92123,0,108.5
0.01221612,3.04621,3.1433,110490,28572e-8,110490,0,101.5
0.01305903,2.83967,4.0047,131680,38576e-8,131680,0,94.94
0.0139601,2.79407,5.0239,154530,51807e-8,154530,0,88.81
0.01492335,2.97422,6.1624,177310,69213e-8,177310,0,83.08
0.01595306,3.43337,7.3533,197920,91985e-8,197920,0,77.72
0.01705382,4.19913,8.5056,214160,0.0012162,214160,0,72.7
0.01823053,5.26243,9.5168,224150,0.0015997,224150,0,68.01
0.01948844,6.57362,10.29,226730,0.0020933,226730,0,63.62
0.02083314,8.0514,10.753,221630,0.0027254,221630,0,59.51
0.02227063,9.59139,10.869,209570,0.0035305,209570,0,55.67
0.0238073,11.0679,10.643,191970,0.0045504,191970,0,52.08
0.02545001,12.3918,10.118,170710,0.0058358,170710,0,48.72
0.02720606,13.4889,9.3601,147730,0.0074471,147730,0,45.57
0.02908327,14.3111,8.4491,124740,0.0094566,124740,0,42.63
0.03109002,14.8282,7.4627,103070,0.01195,103070,0,39.88
0.03323523,15.0121,6.4738,83640,0.015026,83640,0,37.31
0.03552846,14.7684,5.5364,66912,0.018804,66912,0,34.9
0.03797993,13.3431,4.6841,52957,0.023419,52957,0,32.64
0.038122,13.1246,4.6393,52256,0.023705,52256,0,32.52
0.0387055,11.1702,4.4606,49484,0.024902,49484,0,32.03
0.0388611,8.71925,4.4142,48775,0.025227,48775,0,31.9
0.0390945,11.433,9.2224,101290,0.025719,101290,0,31.71
0.039678,13.8226,8.7692,94900,0.026973,94900,0,31.25
0.04060054,15.1868,8.1102,85773,0.029028,85773,0,30.54
0.04340198,16.5957,6.4701,64011,0.03581,64011,0,28.57
