E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.005907383,5.43687,0,0,15995e-9,15995e-9,0,209.9
0.005997802,5.15071,0,0,17314e-9,17314e-9,0,206.7
0.006021914,4.85715,0,0,17679e-9,17679e-9,0,205.9
0.006058082,5.12209,0.54897,20049,18238e-9,20049,0,204.7
0.006148501,5.31598,0.54399,19575,19694e-9,19575,0,201.6
0.006911593,4.82996,0.51397,16452,35794e-9,16452,0,179.4
0.007017383,4.35271,0.5158,16262,38635e-9,16262,0,176.7
0.007045593,3.81101,0.51659,16222,39421e-9,16222,0,176
0.007087909,4.34862,1.566,48882,40622e-9,48882,0,174.9
0.007193699,4.79431,1.5545,47807,43745e-9,47807,0,172.4
0.01069,4.06001,2.8563,59114,28842e-8,59114,0,116
0.01142761,3.8303,3.4898,67564,38935e-8,67564,0,108.5
0.01221612,3.67817,4.2589,77132,52296e-8,77132,0,101.5
0.01305903,3.64823,5.1556,87344,69894e-8,87344,0,94.94
0.0139601,3.78702,6.1562,97565,9295e-7,97565,0,88.81
0.01492335,4.13658,7.2192,107030,0.0012301,107030,0,83.08
0.01595306,4.72647,8.2856,114910,0.0016198,114910,0,77.72
0.01705382,5.56591,9.2837,120440,0.0021228,120440,0,72.7
0.01823053,6.66196,10.137,123030,0.0027684,123030,0,68.01
0.01948844,7.9237,10.778,122350,0.003593,122350,0,63.62
0.02083314,9.30795,11.152,118430,0.0046411,118430,0,59.51
0.02227063,10.773,11.234,111600,0.0059664,111600,0,55.67
0.0238073,12.1547,11.025,102460,0.007634,102460,0,52.08
0.02545001,13.4151,10.553,91742,0.0097219,91742,0,48.72
0.02720606,14.4901,9.8659,80230,0.012323,80230,0,45.57
0.02908327,15.3372,9.0253,68657,0.015548,68657,0,42.63
0.03109002,15.9315,8.0922,57586,0.019527,57586,0,39.88
0.03323523,16.2636,7.1306,47467,0.024411,47467,0,37.31
0.03552846,16.3346,6.1929,38564,0.030379,38564,0,34.9
0.03797993,16.1358,5.316,30967,0.037635,30967,0,32.64
0.04060054,15.6027,4.5225,24644,0.046415,24644,0,30.54
0.04340198,14.375,3.8227,19486,0.056988,19486,0,28.57
0.044492,13.2731,3.587,17837,0.061436,17837,0,27.87
0.045173,11.3899,3.449,16892,0.064311,16892,0,27.45
0.045374,8.51787,3.4096,16625,0.065173,16625,0,27.32
0.045627,11.3463,7.4612,36179,0.066268,36179,0,27.17
0.0460685,12.5223,7.2925,35022,0.068202,35022,0,26.91
0.0462537,12.4059,7.2233,34551,0.069023,34551,0,26.81
0.046308,11.9946,8.0959,38679,0.069264,38679,0,26.77
0.04639671,12.8348,8.0585,38427,0.06966,38427,0,26.72
0.0465315,13.2592,8.0023,38048,0.070264,38048,0,26.65
0.047226,14.2971,7.721,36171,0.07342,36171,0,26.25
0.04959809,15.5895,6.8584,30593,0.084774,30593,0,25
0.05302035,15.9956,5.8309,24331,0.10272,24331,0,23.38
0.05667876,15.3856,4.9842,19455,0.12392,19455,0,21.87
0.05684,15.3069,4.952,19275,0.1249,19275,0,21.81
0.05771,14.4436,4.7851,18345,0.13026,18345,0,21.48
0.057942,13.4254,4.7425,18109,0.13172,18109,0,21.4
0.05829,14.4565,6.6712,25321,0.13391,25321,0,21.27
0.05916,15.3382,6.5044,24325,0.13946,24325,0,20.96
0.06058959,15.8224,6.2525,22831,0.14885,22831,0,20.46
0.06477028,16.2596,5.6534,19311,0.17803,19311,0,19.14
0.06923942,16.3067,5.1344,16406,0.21202,16406,0,17.91
0.07401695,16.1153,4.6965,14038,0.25143,14038,0,16.75
0.07912411,15.7335,4.3797,12246,0.29692,12246,0,15.67
0.082026,15.4516,4.2706,11519,0.32425,11519,0,15.12
0.0832815,15.298,4.2389,11261,0.33639,11261,0,14.89
0.0836163,15.2257,4.232,11197,0.33966,11197,0,14.83
0.0841185,15.2156,4.3005,11311,0.34459,11311,0,14.74
0.08458368,15.1878,4.2938,11231,0.34918,11231,0,14.66
0.085374,15.1242,4.2852,11105,0.35704,11105,0,14.52
0.09041995,14.6327,4.3116,10550,0.40893,10550,0,13.71
0.09665893,13.9803,4.5235,10354,0.47694,10354,0,12.83
0.1033284,13.2929,4.9436,10585,0.55399,10586,0,12
0.1104581,12.6108,5.5827,11182,0.64087,11183,0,11.22
0.1180797,11.9764,6.4502,12085,0.73839,12086,0,10.5
