E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.00481343,3.38841,0,0,39317e-10,39317e-10,0,257.6
0.004887105,2.16509,0,0,42792e-10,42792e-10,0,253.7
0.004906751,0.708129,0,0,43757e-10,43757e-10,0,252.7
0.004936221,2.21405,2.8636,117820,45238e-10,117820,0,251.2
0.005009896,3.52849,2.8173,114210,49111e-10,114210,0,247.5
0.01069,6.12159,1.3573,25787,23074e-8,25787,0,116
0.01142761,5.67907,1.2692,22557,31352e-8,22557,0,108.5
0.01145657,5.64148,1.2659,22441,31716e-8,22441,0,108.2
0.01163193,5.19902,1.2463,21759,33983e-8,21759,0,106.6
0.01167869,4.68408,1.2411,21582,34607e-8,21582,0,106.2
0.01174883,5.21287,2.2376,38679,35558e-8,38679,0,105.5
0.01192419,5.6605,2.1885,37273,38019e-8,37273,0,104
0.01221612,5.90044,2.1105,35086,42384e-8,35086,0,101.5
0.01305903,6.07869,1.9076,29667,57008e-8,29667,0,94.94
0.0139601,6.02655,1.7018,24757,76292e-8,24757,0,88.81
0.01492335,5.8149,1.4986,20394,0.0010159,20394,0,83.08
0.01595306,5.45014,1.3107,16685,0.001346,16685,0,77.72
0.01705382,4.897,1.1436,13619,0.0017746,13619,0,72.7
0.01823053,4.02014,0.99837,11122,0.0023281,11122,0,68.01
0.018816,3.29032,0.93683,10112,0.0026431,10112,0,65.89
0.019104,2.51533,0.9088,9661.3,0.0028082,9661.3,0,64.9
0.0191808,1.79146,0.90157,9546,0.0028534,9546,0,64.64
0.019296,2.34505,2.1978,23132,0.0029221,23132,0,64.25
0.01948844,2.64261,2.227,23207,0.0030393,23207,0,63.62
0.019584,2.68664,2.2421,23251,0.0030987,23251,0,63.31
0.02083314,2.28932,2.4791,24168,0.0039486,24168,0,59.51
0.021364,1.86513,2.6027,24742,0.0043527,24742,0,58.03
0.021691,1.37937,2.6896,25182,0.0046149,25182,0,57.16
0.0217782,0.980532,2.7143,25312,0.0046865,25312,0,56.93
0.021909,1.22209,3.4302,31797,0.0047954,31797,0,56.59
0.022236,1.30011,3.5893,32783,0.0050749,32783,0,55.76
0.02227063,1.2942,3.6069,32892,0.0051051,32892,0,55.67
0.0238073,0.654426,4.5357,38692,0.0065687,38692,0,52.08
0.02545001,0.14613,5.8566,46736,0.0084115,46736,0,48.72
0.02720606,0.849767,7.6272,56937,0.01072,56937,0,45.57
0.02908327,1.26341,9.858,68839,0.013598,68839,0,42.63
0.03109002,1.1852,12.488,81576,0.017169,81576,0,39.88
0.03323523,0.430245,15.367,93901,0.021575,93901,0,37.31
0.03552846,1.1244,18.258,104370,0.026988,104370,0,34.9
0.03797993,3.49835,20.87,111600,0.033602,111600,0,32.64
0.04060054,6.584,22.914,114620,0.041648,114620,0,30.54
0.04340198,10.158,24.161,113060,0.051385,113060,0,28.57
0.04639671,13.9223,24.492,107210,0.063113,107210,0,26.72
0.04959809,17.5636,23.914,97922,0.077171,97922,0,25
0.05302035,20.8108,22.553,86389,0.093941,86389,0,23.38
0.05667876,23.4749,20.61,73850,0.11385,73850,0,21.87
0.06058959,25.4864,18.316,61393,0.13737,61393,0,20.46
0.06477028,26.79,15.89,49824,0.16503,49824,0,19.14
0.06923942,27.4834,13.511,39629,0.1974,39629,0,17.91
0.07401695,27.598,11.304,31017,0.2351,31017,0,16.75
0.07912411,27.1926,9.3444,23985,0.27881,23985,0,15.67
0.08428,26.0022,7.7509,18677,0.32633,18677,0,14.71
0.08458368,25.8519,7.6677,18411,0.32923,18411,0,14.66
0.08557,24.9747,7.4054,17576,0.33874,17576,0,14.49
0.085914,23.8305,7.3165,17295,0.34208,17295,0,14.43
0.08643,24.9774,9.3836,22049,0.34712,22049,0,14.35
0.08772,25.8943,8.9716,20771,0.35985,20771,0,14.13
0.09041995,26.3161,8.1838,18381,0.38714,18381,0,13.71
