E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,6.74674,0,0,1154e-7,1154e-7,0,116
0.01142761,6.71135,0,0,15728e-8,15728e-8,0,108.5
0.01221612,6.66883,0,0,21319e-8,21319e-8,0,101.5
0.01305903,6.61724,0,0,28739e-8,28739e-8,0,94.94
0.0139601,6.55391,0,0,38531e-8,38531e-8,0,88.81
0.01492335,6.475,0,0,5138e-7,5138e-7,0,83.08
0.01595306,6.37476,0,0,68145e-8,68145e-8,0,77.72
0.01705382,6.24417,0,0,89899e-8,89899e-8,0,72.7
0.01823053,6.06801,0,0,0.0011797,0.0011797,0,68.01
0.01948844,5.81829,0,0,0.0015399,0.0015399,0,63.62
0.02083314,5.43633,0,0,0.0019995,0.0019995,0,59.51
0.02227063,4.77106,0,0,0.0025828,0.0025828,0,55.67
0.0238073,3.24162,0,0,0.003319,0.003319,0,52.08
0.024892,0.374657,0,0,0.0039129,0.0039129,0,49.81
0.025273,6.20519,0,0,0.0041366,0.0041366,0,49.06
0.0253746,14.1462,0,0,0.0041976,0.0041976,0,48.86
0.02545001,9.70039,16.608,685160,0.0042432,685160,0,48.72
0.025527,4.18744,16.03,659290,0.0042902,659290,0,48.57
0.025908,4.30351,13.471,545890,0.0045273,545890,0,47.86
0.02720606,10.2441,7.5878,292820,0.0053971,292820,0,45.57
0.02908327,10.6666,3.5839,129380,0.00683,129380,0,42.63
0.03109002,9.98904,1.9921,67275,0.0085998,67275,0,39.88
0.03323523,9.39459,1.288,40688,0.010774,40688,0,37.31
0.03552846,8.94477,0.9443,27905,0.013431,27905,0,34.9
0.03797993,8.59656,0.76777,21224,0.016661,21224,0,32.64
0.04060054,8.3021,0.67898,17558,0.020566,17558,0,30.54
0.042826,8.04432,0.64639,15847,0.024253,15847,0,28.95
0.04340198,7.92888,0.6422,15535,0.025263,15535,0,28.57
0.0434815,7.90165,0.64174,15495,0.025405,15495,0,28.51
0.0436563,7.77713,0.64081,15411,0.025717,15411,0,28.4
0.0439185,7.86952,0.8598,20554,0.026189,20554,0,28.23
0.044574,7.92308,0.86461,20365,0.027389,20365,0,27.82
0.04639671,7.90007,0.88583,20045,0.030884,20045,0,26.72
0.04959809,7.81742,0.94439,19991,0.037573,19991,0,25
0.05302035,7.74364,1.0243,20284,0.045494,20284,0,23.38
0.05667876,7.68645,1.1216,20776,0.054825,20776,0,21.87
0.06058959,7.64749,1.2338,21379,0.06576,21379,0,20.46
0.06477028,7.6278,1.3587,22024,0.078508,22024,0,19.14
0.06923942,7.62852,1.494,22654,0.093295,22654,0,17.91
0.07401695,7.65082,1.6367,23216,0.11036,23216,0,16.75
0.07912411,7.70078,1.7833,23663,0.12995,23663,0,15.67
0.08458368,7.76858,1.9298,23954,0.15232,23954,0,14.66
0.09041995,7.85896,2.0717,24055,0.17775,24055,0,13.71
0.09665893,7.97064,2.2042,23942,0.2065,23942,0,12.83
0.1033284,8.10171,2.3229,23603,0.23884,23603,0,12
0.1104581,8.24823,2.4206,23008,0.27504,23008,0,11.22
0.1180797,8.40291,2.4932,22168,0.31534,22168,0,10.5
0.1262272,8.55822,2.5393,21121,0.35999,21121,0,9.822
0.1349368,8.70566,2.5589,19910,0.4092,19910,0,9.188
0.1442475,8.84003,2.553,18582,0.46317,18582,0,8.595
0.1542005,8.95323,2.5241,17186,0.52206,17187,0,8.04
0.1648404,9.0384,2.4748,15763,0.58597,15764,0,7.521
0.1762144,9.08864,2.4086,14351,0.65498,14352,0,7.036
0.1883732,9.09648,2.3287,12979,0.72911,12980,0,6.582
0.2013709,9.05296,2.2384,11670,0.80833,11671,0,6.157
0.2152655,8.9465,2.1408,10441,0.89254,10442,0,5.76
0.2301188,8.76054,2.0387,9301.4,0.98158,9302.4,0,5.388
0.245997,8.46935,1.9345,8256.3,1.0752,8257.4,0,5.04
0.2629708,8.02921,1.8301,7306.7,1.1732,7307.9,0,4.715
0.2811158,7.35724,1.7271,6450.4,1.275,6451.7,0,4.41
0.3005128,6.26827,1.6267,5683.1,1.3804,5684.5,0,4.126
0.3212482,4.2,1.5296,4999.1,1.4888,5000.6,0,3.859
0.339472,0.601802,1.4524,4491.8,1.5802,4493.4,0,3.652
0.343,3.23076,1.4382,4402.3,1.5975,4403.9,0,3.615
0.3434143,3.6994,1.4366,4391.9,1.5995,4393.5,0,3.61
0.344668,5.61786,1.4316,4360.9,1.6056,4362.5,0,3.597
0.3460536,10.9196,1.4262,4326.9,1.6124,4328.5,0,3.583
0.34825,6.84427,11,33163,1.623,33165,0,3.56
0.34965,7.4721,10.949,32876,1.6297,32878,0,3.546
0.35175,3.36124,15.626,46641,1.6398,46643,0,3.525
0.353328,1.51093,15.545,46191,1.6474,46193,0,3.509
0.357,1.07948,15.358,45167,1.6648,45169,0,3.473
0.3671099,4.79675,14.866,42515,1.7121,42517,0,3.377
0.3924405,8.98735,13.749,36782,1.8257,36784,0,3.159
0.4195189,11.0578,12.683,31740,1.9397,31742,0,2.955
0.429044,11.3462,12.334,30183,1.9781,30185,0,2.89
0.435611,11.0638,12.102,29167,2.0039,29169,0,2.846
0.4373622,10.3698,12.041,28904,2.0108,28906,0,2.835
0.439989,11.3158,13.502,32219,2.0209,32221,0,2.818
0.446556,12.3521,13.275,31211,2.0461,31213,0,2.776
0.4484657,12.5462,13.21,30926,2.0533,30928,0,2.765
0.4794098,14.5209,12.219,26761,2.1657,26763,0,2.586
0.5124891,15.8108,11.265,23078,2.2761,23080,0,2.419
0.5478508,16.7789,10.357,19849,2.3836,19851,0,2.263
0.5856525,17.528,9.5,17031,2.4874,17033,0,2.117
0.6260625,18.1133,8.6947,14581,2.5867,14584,0,1.98
0.6692609,18.5712,7.9426,12460,2.6807,12463,0,1.853
0.7154399,18.929,7.244,10631,2.7687,10634,0,1.733
0.7648052,19.2085,6.5931,9050.9,2.8499,9053.8,0,1.621
0.8175768,19.418,5.9873,7688.7,2.9237,7691.6,0,1.516
0.8739896,19.5708,5.4288,6521.5,2.9896,6524.5,0,1.419
0.9342948,19.6784,4.9166,5525,3.047,5528,0,1.327
0.9987612,19.7509,4.4486,4676.4,3.0954,4679.5,0,1.241
1.067676,19.8007,4.0045,3937.9,3.1346,3941,0,1.161
1.141345,19.8129,3.6007,3312.2,3.1644,3315.4,0,1.086
1.220098,19.802,3.2354,2784.1,3.1844,2787.3,0,1.016
1.304285,19.7743,2.9062,2339.4,3.1948,2342.6,0,0.9506
1.394281,19.7367,2.6095,1964.9,3.1955,1968.1,0,0.8892
1.490486,19.6846,2.3292,1640.7,3.1866,1643.9,0,0.8318
1.593329,19.6197,2.0811,1371.3,3.1683,1374.5,0,0.7781
1.703269,19.548,1.8618,1147.6,3.141,1150.7,0,0.7279
1.820795,19.4721,1.6627,958.76,3.1049,961.86,0,0.6809
1.94643,19.3889,1.4833,800.11,3.0606,803.17,0,0.637
2.080733,19.3001,1.3245,668.34,3.0085,671.35,0,0.5959
2.224304,19.2061,1.1839,558.8,2.9492,561.75,0,0.5574
2.377781,19.1059,1.0591,467.65,2.8832,470.53,0,0.5214
2.541848,18.9976,0.94843,391.75,2.8112,394.56,0,0.4878
2.717235,18.8776,0.85013,328.48,2.7339,331.21,0,0.4563
2.904724,18.7401,0.76275,275.69,2.6519,278.34,0,0.4268
3.10515,18.5764,0.67803,229.25,2.566,231.82,0,0.3993
3.319406,18.3498,0.59753,189,2.4767,191.48,0,0.3735
3.548445,18.008,0.52709,155.96,2.3848,158.34,0,0.3494
3.793288,17.3592,0.4654,128.81,2.2909,131.1,0,0.3269
3.957338,16.2338,0.43026,114.15,2.2306,116.38,0,0.3133
4.017909,14.7223,0.41835,109.32,2.2089,111.53,0,0.3086
4.034062,12.8987,0.41526,108.08,2.2031,110.28,0,0.3073
4.055024,14.547,4.0127,1039,2.1957,1041.2,932.5,0.3058
4.05829,14.7569,4.0068,1036.6,2.1945,1038.8,930.3,0.3055
4.118862,16.44,3.8997,994.05,2.1733,996.22,892.2,0.301
4.334821,18.059,3.564,863.21,2.0998,865.31,775.1,0.286
4.633924,18.8984,3.1991,724.83,2.0037,726.83,651.8,0.2676
4.953664,19.3754,2.882,610.83,1.908,612.74,550.3,0.2503
5.295467,19.6982,2.5972,514.93,1.8133,516.74,464.7,0.2341
5.660855,19.9227,2.3263,431.46,1.7199,433.18,389.8,0.219
6.051453,20.0785,2.0813,361.1,1.6283,362.73,326.4,0.2049
6.469004,20.1876,1.8605,301.95,1.5388,303.49,273.1,0.1917
6.915365,20.2632,1.6616,252.28,1.4519,253.73,228.3,0.1793
7.392525,20.3145,1.4837,210.72,1.3676,212.09,190.8,0.1677
7.902609,20.3488,1.3249,176.02,1.2864,177.31,159.5,0.1569
8.44789,20.409,1.1797,146.61,1.2083,147.82,132.9,0.1468
9.030794,20.4237,1.0471,121.73,1.1335,122.86,110.4,0.1373
9.653919,20.421,0.92433,100.52,1.0622,101.58,91.26,0.1284
10.32004,20.4108,0.81604,83.02,0.99438,84.014,75.44,0.1201
11.03212,20.396,0.72049,68.568,0.93008,69.498,62.36,0.1124
11.79334,20.378,0.63616,56.635,0.86934,57.504,51.55,0.1051
12.60708,20.3582,0.56174,46.781,0.81211,47.593,42.61,0.09834
13.47697,20.3376,0.49605,38.644,0.75836,39.402,35.22,0.092
14.40688,20.3166,0.43807,31.924,0.70801,32.632,29.11,0.08606
15.40095,20.2959,0.38688,26.374,0.66099,27.035,24.07,0.0805
16.46362,20.2759,0.34169,21.79,0.61718,22.407,19.89,0.07531
17.59961,20.2569,0.30162,17.993,0.57646,18.569,16.43,0.07045
18.81398,20.2384,0.26458,14.765,0.53872,15.304,13.48,0.0659
20.11215,20.2201,0.23209,12.116,0.5038,12.62,11.06,0.06165
21.49988,20.2026,0.20359,9.9419,0.47158,10.413,9.073,0.05767
22.98338,20.186,0.1786,8.1585,0.44189,8.6004,7.443,0.05395
24.56923,20.1706,0.15668,6.6953,0.41461,7.1099,6.106,0.05046
26.2645,20.1564,0.13745,5.4947,0.38956,5.8843,5.009,0.04721
28.07676,20.143,0.11986,4.482,0.36661,4.8486,4.086,0.04416
30.01405,20.1302,0.10431,3.6488,0.34562,3.9944,3.327,0.04131
32.08502,20.1182,0.090778,2.9705,0.32643,3.2969,2.709,0.03864
34.29889,20.1071,0.079005,2.4184,0.3089,2.7273,2.205,0.03615
36.66551,20.0969,0.06876,1.9689,0.29292,2.2618,1.796,0.03381
39.19543,20.0875,0.059846,1.6031,0.27834,1.8814,1.462,0.03163
41.89992,20.0789,0.052088,1.3052,0.26505,1.5702,1.19,0.02959
44.79101,20.0711,0.045337,1.0627,0.25294,1.3156,0.9691,0.02768
47.88159,20.0639,0.039461,0.86527,0.24188,1.1072,0.789,0.02589
51.18542,20.0575,0.034348,0.70454,0.23179,0.93633,0.6424,0.02422
54.71721,20.0516,0.029897,0.57367,0.22256,0.79623,0.523,0.02266
58.4927,20.0463,0.026024,0.46712,0.21411,0.68123,0.4259,0.0212
62.5287,20.0415,0.022653,0.38037,0.20636,0.58673,0.3467,0.01983
66.84318,20.0372,0.019719,0.30973,0.19923,0.50896,0.2823,0.01855
71.45536,20.0333,0.017165,0.25221,0.19265,0.44486,0.2298,0.01735
76.38578,20.0298,0.014942,0.20538,0.18656,0.39194,0.1871,0.01623
81.6564,20.0267,0.012994,0.16708,0.1809,0.34798,0.1522,0.01518
87.29069,20.0239,0.011274,0.13561,0.17562,0.31123,0.1236,0.0142
93.31374,20.0213,0.0097822,0.11006,0.17068,0.28074,0.1003,0.01329
99.75239,20.019,0.0084877,0.089334,0.16602,0.25535,0.0814,0.01243
106.6353,20.017,0.0073645,0.072509,0.16162,0.23413,0.06607,0.01163
113.9931,20.0151,0.00639,0.058853,0.15744,0.21629,0.05362,0.01088
121.8587,20.0135,0.0055445,0.04777,0.15345,0.20122,0.04352,0.01017
130.2669,20.012,0.0048109,0.038774,0.14963,0.1884,0.03533,0.009518
139.2553,20.0107,0.0041744,0.031473,0.14595,0.17742,0.02867,0.008903
148.864,20.0095,0.0036222,0.025547,0.14239,0.16794,0.02327,0.008329
159.1356,20.0084,0.003143,0.020736,0.13893,0.15967,0.01889,0.007791
170.1159,20.0075,0.0027273,0.016832,0.13557,0.1524,0.01533,0.007288
181.8539,20.0067,0.0023665,0.013663,0.13228,0.14594,0.01245,0.006818
194.4018,20.0059,0.0020535,0.01109,0.12906,0.14015,0.0101,0.006378
207.8156,20.0053,0.0017819,0.0090025,0.12591,0.13491,0.008199,0.005966
222.1548,20.0047,0.0015463,0.0073076,0.1228,0.13011,0.006655,0.005581
237.4835,20.0041,0.0013418,0.0059319,0.11974,0.12567,0.005401,0.005221
253.8699,20.0037,0.0011643,0.0048152,0.11672,0.12154,0.004384,0.004884
271.3869,20.0033,0.0010104,0.0039087,0.11374,0.11765,0.003558,0.004569
290.1126,20.0029,87675e-8,0.0031729,0.1108,0.11397,0.002888,0.004274
310.1304,20.0026,76082e-8,0.0025756,0.10789,0.11047,0.002344,0.003998
331.5294,20.0023,66022e-8,0.0020908,0.10502,0.10711,0.001903,0.00374
354.4049,20.002,57292e-8,0.0016973,0.10217,0.10387,0.001544,0.003498
378.8588,20.0018,49717e-8,0.0013778,0.099365,0.10074,0.001254,0.003273
405.0001,20.0016,43144e-8,0.0011184,0.096588,0.097706,0.001017,0.003061
432.9451,20.0014,3744e-7,90793e-8,0.093844,0.094752,8259e-7,0.002864
