E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.0049,8.07421,0,0,51658e-10,51658e-10,0,253
0.004975,7.62222,0,0,56145e-10,56145e-10,0,249.2
0.004995,7.09825,0,0,57391e-10,57391e-10,0,248.2
0.005025,7.62497,1.0218,47938,593e-8,47938,0,246.7
0.0051,8.07584,1.0141,46879,64289e-10,46879,0,243.1
0.01069,8.92457,1.9327,42624,26051e-8,42624,0,116
0.01142761,9.03059,2.0717,42740,35247e-8,42740,0,108.5
0.01221612,9.15381,2.1926,42314,4745e-7,42314,0,101.5
0.01305903,9.28691,2.2883,41310,63555e-8,41310,0,94.94
0.0139601,9.41862,2.353,39738,84702e-8,39738,0,88.81
0.01492335,9.53125,2.3829,37645,0.0011232,37645,0,83.08
0.01595306,9.60064,2.3763,35117,0.0014822,35117,0,77.72
0.016758,9.50328,2.3483,33036,0.0018129,33036,0,73.99
0.0170145,9.28984,2.3358,32365,0.0019281,32365,0,72.87
0.01705382,9.18348,2.3338,32263,0.0019462,32263,0,72.7
0.0170829,9.00587,2.3322,32186,0.0019596,32186,0,72.58
0.0171855,9.325,2.9002,39787,0.0020076,39787,0,72.14
0.017442,9.6179,2.8639,38711,0.0021311,38711,0,71.08
0.01823053,9.90396,2.7511,35577,0.002543,35577,0,68.01
0.01948844,10.0524,2.5735,31132,0.0033067,31132,0,63.62
0.02083314,10.0556,2.4055,27222,0.0042791,27222,0,59.51
0.02227063,9.94564,2.2437,23752,0.0055108,23752,0,55.67
0.0238073,9.70585,2.0894,20691,0.0070633,20691,0,52.08
0.02545001,9.2852,1.9469,18035,0.0090102,18035,0,48.72
0.02720606,8.54989,1.8213,15782,0.01144,15782,0,45.57
0.02908327,6.97692,1.7179,13926,0.014456,13926,0,42.63
0.029988,5.07695,1.6794,13203,0.016071,13203,0,41.34
0.030447,2.01609,1.6625,12873,0.016931,12873,0,40.72
0.0305694,1.66293,1.6584,12790,0.017165,12790,0,40.56
0.030753,2.20774,8.898,68213,0.01752,68213,0,40.32
0.03109002,5.03434,8.7271,66178,0.018183,66178,0,39.88
0.031212,5.5809,8.6669,65464,0.018427,65464,0,39.72
0.03323523,9.04873,7.7757,55158,0.022766,55158,0,37.31
0.03552846,10.0316,6.9188,45911,0.028372,45911,0,34.9
0.037338,9.46532,6.2957,39752,0.033326,39752,0,33.21
0.0379095,8.11001,6.1146,38026,0.034989,38026,0,32.71
0.03797993,7.61463,6.0929,37821,0.035198,37821,0,32.64
0.0380619,6.34795,6.0677,37584,0.035441,37584,0,32.57
0.0382905,8.26411,9.5352,58709,0.036125,58709,0,32.38
0.038862,10.0071,9.3044,56445,0.037868,56445,0,31.9
0.04060054,11.6878,8.6704,50347,0.043468,50347,0,30.54
0.04340198,12.7823,7.8368,42569,0.053439,42569,0,28.57
0.04639671,13.2949,7.0954,36054,0.065403,36054,0,26.72
0.04959809,13.4529,6.4926,30862,0.079691,30862,0,25
0.05302035,13.3571,6.068,26982,0.096671,26982,0,23.38
0.05667876,13.1397,5.8379,24283,0.11675,24283,0,21.87
0.06058959,12.8444,5.8027,22579,0.1404,22579,0,20.46
0.063602,12.6033,5.8945,21849,0.16011,21849,0,19.49
0.0645755,12.5128,5.9426,21696,0.16675,21696,0,19.2
0.06477028,12.485,5.9533,21669,0.16809,21669,0,19.14
0.0648351,12.4699,5.9569,21661,0.16854,21661,0,19.12
0.0652245,12.4674,6.0278,21788,0.17125,21788,0,19.01
0.066198,12.4235,6.0902,21690,0.17811,21690,0,18.73
0.06923942,12.2607,6.3289,21550,0.20039,21550,0,17.91
0.07401695,12.0617,6.7968,21649,0.23787,21649,0,16.75
0.07912411,11.9422,7.3742,21972,0.28117,21972,0,15.67
0.08458368,11.9154,8.0377,22403,0.33095,22403,0,14.66
0.09041995,11.9887,8.7649,22853,0.38791,22853,0,13.71
0.09665893,12.171,9.5362,23259,0.45278,23259,0,12.83
0.1,14.0652,9.9402,23435,0.48906,23435,0,12.4
0.1005,14.0864,9.9998,23458,0.49459,23459,0,12.34
0.1010025,14.1083,10.06,23481,0.50017,23481,0,12.28
0.10150751,14.1307,10.119,23503,0.5058,23503,0,12.21
0.10201505,14.1537,10.179,23524,0.51148,23525,0,12.15
0.10252513,14.1773,10.239,23545,0.51721,23545,0,12.09
0.10303775,14.2014,10.299,23565,0.52299,23565,0,12.03
0.10355294,14.226,10.359,23584,0.52883,23585,0,11.97
0.1040707,14.2512,10.419,23603,0.53472,23603,0,11.91
0.10459106,14.277,10.479,23621,0.54066,23621,0,11.85
0.10511401,14.3033,10.539,23638,0.54666,23639,0,11.8
0.10563958,14.3301,10.599,23654,0.55271,23655,0,11.74
0.10616778,14.3575,10.659,23670,0.55881,23671,0,11.68
0.10669862,14.3854,10.719,23685,0.56497,23686,0,11.62
0.10723211,14.4139,10.779,23699,0.57119,23700,0,11.56
0.10776827,14.4429,10.84,23713,0.57745,23713,0,11.5
0.10830712,14.4724,10.9,23726,0.58378,23726,0,11.45
0.10884865,14.5025,10.96,23738,0.59016,23738,0,11.39
0.10939289,14.533,11.02,23749,0.5966,23749,0,11.33
0.10993986,14.5641,11.08,23759,0.60309,23760,0,11.28
0.11048956,14.5958,11.139,23769,0.60964,23770,0,11.22
0.11104201,14.6279,11.199,23778,0.61624,23778,0,11.17
0.11159722,14.6605,11.259,23786,0.62291,23786,0,11.11
0.1121552,14.6936,11.319,23793,0.62963,23794,0,11.05
0.11271598,14.7273,11.379,23800,0.63641,23800,0,11
0.11327956,14.7614,11.438,23805,0.64325,23806,0,10.94
0.11384596,14.796,11.498,23810,0.65015,23811,0,10.89
0.11441519,14.8312,11.557,23814,0.6571,23815,0,10.84
0.11498726,14.8668,11.617,23818,0.66412,23818,0,10.78
0.1155622,14.9029,11.676,23820,0.67119,23821,0,10.73
0.11614001,14.9394,11.735,23822,0.67833,23823,0,10.68
0.11672071,14.9765,11.794,23823,0.68552,23823,0,10.62
0.11730431,15.014,11.853,23823,0.69278,23824,0,10.57
0.11789083,15.052,11.912,23822,0.7001,23823,0,10.52
0.11848029,15.0904,11.971,23821,0.70747,23821,0,10.46
0.11907269,15.1293,12.03,23818,0.71491,23819,0,10.41
0.11966805,15.1687,12.088,23815,0.72242,23816,0,10.36
0.12026639,15.2085,12.147,23811,0.72998,23812,0,10.31
0.12086772,15.2488,12.205,23807,0.73761,23807,0,10.26
0.12147206,15.2895,12.263,23801,0.7453,23802,0,10.21
0.12207942,15.3306,12.321,23795,0.75305,23795,0,10.16
0.12268982,15.3722,12.379,23788,0.76087,23788,0,10.11
0.12330327,15.4142,12.437,23780,0.76875,23780,0,10.06
0.12391979,15.4566,12.495,23771,0.77669,23772,0,10.01
0.12453939,15.4994,12.552,23762,0.7847,23762,0,9.955
0.12516208,15.5427,12.609,23751,0.79277,23752,0,9.906
0.12578789,15.5863,12.667,23740,0.80091,23741,0,9.857
0.12641683,15.6304,12.724,23728,0.80911,23729,0,9.808
0.12704892,15.6748,12.78,23716,0.81738,23717,0,9.759
0.12768416,15.7197,12.837,23702,0.82572,23703,0,9.71
0.12832258,15.7649,12.894,23688,0.83412,23689,0,9.662
0.12896419,15.8106,12.95,23673,0.84259,23674,0,9.614
0.12960902,15.8566,13.006,23658,0.85113,23659,0,9.566
0.13025706,15.903,13.062,23641,0.85973,23642,0,9.518
0.13090835,15.9497,13.118,23624,0.8684,23625,0,9.471
0.13156289,15.9968,13.173,23606,0.87714,23607,0,9.424
0.1322207,16.0443,13.229,23587,0.88594,23588,0,9.377
0.13288181,16.0921,13.284,23568,0.89482,23569,0,9.33
0.13354621,16.1403,13.339,23548,0.90376,23549,0,9.284
0.13421395,16.1888,13.394,23527,0.91277,23528,0,9.238
0.13488502,16.2377,13.448,23505,0.92186,23506,0,9.192
0.13555944,16.2869,13.503,23483,0.93101,23484,0,9.146
0.13623724,16.3364,13.557,23460,0.94023,23461,0,9.101
0.13691842,16.3862,13.611,23436,0.94952,23437,0,9.055
0.13760302,16.4364,13.665,23412,0.95888,23413,0,9.01
0.13829103,16.4868,13.718,23387,0.96832,23388,0,8.965
0.13898249,16.5376,13.772,23361,0.97782,23362,0,8.921
0.1396774,16.5886,13.825,23334,0.98739,23335,0,8.876
0.14037579,16.64,13.878,23307,0.99704,23308,0,8.832
0.14107766,16.6916,13.93,23279,1.0068,23280,0,8.788
0.14178305,16.7435,13.983,23251,1.0166,23252,0,8.745
0.14249197,16.7957,14.035,23222,1.0264,23223,0,8.701
0.14320443,16.8482,14.087,23192,1.0364,23193,0,8.658
0.14392045,16.9009,14.139,23161,1.0464,23162,0,8.615
0.14464005,16.9538,14.191,23130,1.0564,23131,0,8.572
0.14536325,17.007,14.242,23098,1.0666,23099,0,8.529
0.14609007,17.0605,14.293,23066,1.0768,23067,0,8.487
0.14682052,17.1142,14.344,23033,1.0871,23034,0,8.445
0.14755462,17.1681,14.395,22999,1.0975,23e3,0,8.403
0.14829239,17.2222,14.445,22965,1.108,22966,0,8.361
0.14903386,17.2765,14.495,22930,1.1185,22931,0,8.319
0.14977903,17.3311,14.545,22895,1.1291,22896,0,8.278
0.15052792,17.3858,14.595,22859,1.1398,22860,0,8.237
0.15128056,17.4407,14.644,22822,1.1505,22823,0,8.196
0.15203696,17.4958,14.694,22785,1.1614,22786,0,8.155
0.15279715,17.5511,14.743,22747,1.1723,22748,0,8.114
0.15356113,17.6066,14.791,22709,1.1833,22710,0,8.074
0.15432894,17.6622,14.84,22670,1.1943,22671,0,8.034
0.15510058,17.7179,14.888,22631,1.2054,22632,0,7.994
0.15587609,17.7738,14.936,22591,1.2167,22592,0,7.954
0.15665547,17.8298,14.984,22550,1.228,22551,0,7.914
0.15743875,17.8859,15.032,22509,1.2393,22511,0,7.875
0.15822594,17.9422,15.079,22468,1.2508,22469,0,7.836
0.15901707,17.9985,15.126,22426,1.2623,22427,0,7.797
0.15981215,18.055,15.173,22383,1.2739,22385,0,7.758
0.16061121,18.1115,15.22,22340,1.2856,22342,0,7.72
0.16141427,18.1681,15.266,22297,1.2973,22298,0,7.681
0.16222134,18.2247,15.312,22253,1.3092,22254,0,7.643
0.16303245,18.2814,15.358,22209,1.3211,22210,0,7.605
0.16384761,18.3382,15.404,22164,1.3331,22165,0,7.567
0.16466685,18.3949,15.449,22119,1.3452,22120,0,7.529
0.16549018,18.4517,15.494,22073,1.3573,22074,0,7.492
0.16631763,18.5085,15.539,22027,1.3696,22028,0,7.455
0.16714922,18.5652,15.584,21980,1.3819,21981,0,7.418
0.16798497,18.6219,15.628,21933,1.3943,21934,0,7.381
0.16882489,18.6786,15.672,21886,1.4068,21887,0,7.344
0.16966902,18.7352,15.716,21838,1.4193,21839,0,7.307
0.17051736,18.7917,15.76,21790,1.432,21791,0,7.271
0.17136995,18.8481,15.803,21741,1.4447,21742,0,7.235
0.1722268,18.9044,15.847,21692,1.4575,21693,0,7.199
0.17308793,18.9605,15.89,21643,1.4704,21644,0,7.163
0.17395337,19.0165,15.932,21593,1.4833,21594,0,7.127
0.17482314,19.0723,15.975,21543,1.4964,21544,0,7.092
0.17569726,19.1279,16.017,21492,1.5095,21494,0,7.057
0.17657574,19.1832,16.059,21442,1.5227,21443,0,7.022
0.17745862,19.2383,16.101,21390,1.536,21392,0,6.987
0.17834591,19.293,16.143,21339,1.5494,21341,0,6.952
0.17923764,19.3475,16.184,21287,1.5629,21289,0,6.917
0.18013383,19.4015,16.225,21235,1.5764,21237,0,6.883
0.1810345,19.4552,16.266,21183,1.59,21184,0,6.849
0.18193967,19.5084,16.307,21130,1.6038,21132,0,6.815
0.18284937,19.5611,16.347,21077,1.6175,21079,0,6.781
0.18376362,19.6133,16.387,21024,1.6314,21025,0,6.747
0.18468244,19.6649,16.427,20970,1.6454,20972,0,6.713
0.18560585,19.7158,16.467,20916,1.6594,20918,0,6.68
0.18653388,19.7659,16.506,20862,1.6736,20864,0,6.647
0.18746655,19.8153,16.546,20808,1.6878,20810,0,6.614
0.18840388,19.8638,16.585,20753,1.7021,20755,0,6.581
0.1893459,19.9113,16.624,20698,1.7164,20700,0,6.548
0.19029263,19.9577,16.662,20643,1.7309,20645,0,6.515
0.19124409,20.003,16.701,20588,1.7455,20590,0,6.483
0.19220031,20.0469,16.739,20532,1.7601,20534,0,6.451
0.19316131,20.0893,16.777,20477,1.7748,20478,0,6.419
0.19412712,20.13,16.815,20421,1.7896,20422,0,6.387
0.19509776,20.171,16.852,20365,1.8045,20366,0,6.355
0.19607325,20.2078,16.89,20308,1.8195,20310,0,6.323
0.19705361,20.2422,16.927,20252,1.8345,20253,0,6.292
0.19803888,20.2739,16.964,20195,1.8497,20197,0,6.261
0.19902907,20.3025,17.001,20138,1.8649,20140,0,6.229
0.20002422,20.3275,17.037,20081,1.8802,20083,0,6.198
0.20102434,20.3483,17.074,20024,1.8956,20025,0,6.168
0.20202946,20.3642,17.11,19966,1.9111,19968,0,6.137
0.20303961,20.3743,17.146,19909,1.9267,19911,0,6.106
0.20405481,20.3772,17.182,19851,1.9423,19853,0,6.076
0.20507508,20.3713,17.217,19793,1.9581,19795,0,6.046
0.20610046,20.3544,17.253,19735,1.9739,19737,0,6.016
0.20713096,20.3232,17.288,19677,1.9898,19679,0,5.986
0.20816661,20.2725,17.323,19619,2.0058,19621,0,5.956
0.20920745,20.1942,17.358,19560,2.0219,19562,0,5.926
0.21025348,20.0733,17.392,19502,2.0381,19504,0,5.897
0.21130475,19.8782,17.427,19443,2.0543,19445,0,5.868
0.21236128,19.5191,17.461,19385,2.0707,19387,0,5.838
0.21342308,18.4033,17.495,19326,2.0871,19328,0,5.809
0.21354015,17.9915,17.499,19320,2.0889,19322,0,5.806
0.21385984,18.0336,19.932,21973,2.0939,21975,0,5.797
0.2144902,19.3322,19.917,21891,2.1036,21893,0,5.78
0.21556265,20.0728,19.891,21755,2.1202,21757,0,5.752
0.21664046,20.4815,19.868,21621,2.1369,21623,0,5.723
0.21772366,20.7598,19.845,21489,2.1537,21491,0,5.695
0.21881228,20.9582,19.824,21359,2.1706,21361,0,5.666
0.21990634,21.0913,19.803,21231,2.1875,21233,0,5.638
0.22100588,21.1533,19.784,21105,2.2045,21107,0,5.61
0.2221109,21.1048,19.766,20981,2.2216,20983,0,5.582
0.22322146,20.7351,19.75,20859,2.2388,20861,0,5.554
0.22361559,20.1824,19.744,20816,2.2449,20818,0,5.545
0.22398441,20.2635,21.474,22603,2.2507,22605,0,5.535
0.22433757,20.9271,21.455,22547,2.2561,22549,0,5.527
0.22545925,21.7506,21.396,22373,2.2735,22375,0,5.499
0.22658655,22.2159,21.339,22202,2.291,22205,0,5.472
0.22771948,22.5684,21.284,22035,2.3085,22037,0,5.445
0.22885808,22.8618,21.231,21871,2.3261,21873,0,5.418
0.23000237,23.1173,21.18,21710,2.3438,21712,0,5.391
0.23115238,23.3457,21.131,21552,2.3616,21554,0,5.364
0.23230814,23.5535,21.084,21397,2.3795,21399,0,5.337
0.23346969,23.7447,21.039,21245,2.3975,21247,0,5.311
0.23463703,23.9221,20.995,21095,2.4156,21098,0,5.284
0.23581022,24.0876,20.954,20949,2.4337,20951,0,5.258
0.23698927,24.2428,20.915,20806,2.4519,20809,0,5.232
0.23817422,24.3895,20.879,20667,2.4702,20670,0,5.206
0.23936509,24.5288,20.846,20532,2.4886,20535,0,5.18
